path,sizeBytes,extension,topLevelArea,category,generated,regenerable,uniqueEvidence,supersededBy,possibleDuplicateGroup,recommendedAction,actionConfidence,reason
output/replays/replay_001/damage-healing-counter-timeline-player_76561198083279289.jsonl,2779322,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline-player_76561198400571299.jsonl,2696013,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline-player_76561198412703766.jsonl,2693438,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline-player_76561198845300704.jsonl,2713743,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline-player_76561198986058008.jsonl,2674122,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline-player_76561199506813146.jsonl,2742528,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-counter-timeline.json,2871,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-delta-summary.json,3905,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-field-audit.json,9853,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/damage-healing-validation.json,1313,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/death-event-source-audit.json,5234,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/death-event-validation.json,1830,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/five-second-control/frozen-occupancy-candidate-results.json,59480,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/five-second-control/full-spatial-timeline.json,1012,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/five-second-control/full-spatial-timeline.rows.jsonl,10299970,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/geometry-structural-inventory.json,5473532,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-quality.json,702,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_001.jsonl,3352903,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_002.jsonl,3587154,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_003.jsonl,3814341,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_004.jsonl,3669202,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_005.jsonl,3550986,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_006.jsonl,3467088,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_007.jsonl,3337070,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_008.jsonl,3267931,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_009.jsonl,3253779,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline-shards/chunk_010.jsonl,3013713,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/match-state-timeline.jsonl,1551,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-entity-inventory.json,118429,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-lifecycle-events.json,6274283,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/central_midboss.jsonl,1544681,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_barrack_inner_a.jsonl,2248041,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_barrack_outer_b.jsonl,2247790,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_base_guardian_inner_b.jsonl,2420671,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_base_guardian_outer_b.jsonl,2396735,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_guardian_inner_a.jsonl,407006,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_patron_outer_a.jsonl,2339602,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_2_walker_inner_b.jsonl,584332,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_barrack_inner_a.jsonl,2364195,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_barrack_middle.jsonl,1323933,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_base_guardian_inner_b.jsonl,2393743,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_base_guardian_middle.jsonl,2393743,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_guardian_outer_b.jsonl,662535,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_1_team_3_walker_middle.jsonl,859980,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_2_barrack_middle.jsonl,4543953,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_2_base_guardian_inner_a.jsonl,2393743,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_2_base_guardian_middle.jsonl,2429647,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_2_guardian_outer_b.jsonl,436581,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_2_walker_inner_b.jsonl,1225306,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_barrack_middle.jsonl,2278540,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_barrack_outer_b.jsonl,2270127,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_base_guardian_inner_a.jsonl,2399727,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_base_guardian_middle.jsonl,2393743,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_guardian_middle.jsonl,697661,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_patron_outer_a.jsonl,2340141,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_2_team_3_walker_inner_a.jsonl,1020226,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_2_barrack_inner_a.jsonl,4531712,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_2_guardian_inner_a.jsonl,466996,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_2_walker_inner_b.jsonl,1388668,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_3_barrack_inner_a.jsonl,3077349,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_3_guardian_outer_a.jsonl,818311,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/lane_axis_3_team_3_walker_inner_b.jsonl,975226,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_100_0.jsonl,2103519,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/neutral_spawner_ccitadel_herotestorbspawner_0_800_100.jsonl,2112495,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_200_100.jsonl,2106511,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/neutral_spawner_ccitadel_pickupitemspawner_0_900_900.jsonl,2106511,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_300.jsonl,1815259,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_100_900.jsonl,1816342,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_1000_800.jsonl,1818505,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_300_100.jsonl,1812805,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_100.jsonl,3624161,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_400_500.jsonl,1815536,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_1000.jsonl,1818081,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_600_900.jsonl,1816718,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_700_900.jsonl,1816326,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_800_500.jsonl,1815984,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline-shards/team_4_urn_related_cnpc_neutral_sinnerssacrifice_0_900_200.jsonl,1815848,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-timeline.jsonl,9873,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/objective-validation.json,425,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/manifest.json,5202,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198005956706.rows.jsonl,4967266,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198015233346.rows.jsonl,4959790,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198016710478.rows.jsonl,4967639,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198016921636.rows.jsonl,4969475,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198038807242.rows.jsonl,4973772,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198050549690.rows.jsonl,4963090,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198083279289.rows.jsonl,4968204,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198400571299.rows.jsonl,4968959,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198412703766.rows.jsonl,4960896,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198845300704.rows.jsonl,4963611,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561198986058008.rows.jsonl,4969215,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/player_76561199506813146.rows.jsonl,4970627,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/one-second-spatial/quality.json,10585,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_001/respawn-events.json,233578,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/.gitkeep,0,,output,duplicate,false,false,false,,exact_002,investigate,medium,Exact content duplicate detected; removal requires approval and provenance check.
output/replays/replay_002/canonical-death-events.json,235094,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198086065951.jsonl,1637989,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198110941637.jsonl,1653681,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198141839984.jsonl,1649592,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198197551365.jsonl,1660042,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198277999856.jsonl,1648558,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198305874157.jsonl,1670980,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198387584891.jsonl,1647579,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198404370682.jsonl,1644920,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561198958797538.jsonl,1652659,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561199006512996.jsonl,1646257,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561199117525543.jsonl,1649847,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline-player_76561199766207026.jsonl,1652888,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-counter-timeline.json,2871,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-delta-summary.json,3903,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-field-audit.json,9861,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/damage-healing-validation.json,1313,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/death-event-source-audit.json,5227,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/death-event-validation.json,885,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/frozen-occupancy-candidate-results.json,59194,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/full-spatial-timeline.json,1377,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/full-spatial-timeline.rows.jsonl,6314496,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/geometry-structural-inventory.json,5564567,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/lane-axis-distance-mapping.json,77269,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-quality.json,699,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_001.jsonl,3354339,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_002.jsonl,3559428,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_003.jsonl,3895735,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_004.jsonl,3783348,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_005.jsonl,3493424,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_006.jsonl,3307022,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline-shards/chunk_007.jsonl,366171,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/match-state-timeline.jsonl,1082,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-entity-inventory.json,117823,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-lifecycle-events.json,2124346,.json,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/central_midboss.jsonl,1213756,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_barrack_inner_a.jsonl,1345327,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_barrack_outer_b.jsonl,1351267,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_base_guardian_inner_b.jsonl,1483501,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_base_guardian_outer_b.jsonl,1468821,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_guardian_inner_a.jsonl,934681,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_patron_outer_a.jsonl,1433649,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_2_walker_inner_b.jsonl,1085080,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_barrack_inner_a.jsonl,1444966,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_barrack_middle.jsonl,1443131,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_base_guardian_inner_b.jsonl,1468821,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_base_guardian_middle.jsonl,1468821,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_guardian_outer_b.jsonl,523117,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
output/replays/replay_002/objective-timeline-shards/lane_axis_1_team_3_walker_middle.jsonl,1434271,.jsonl,output,unique_evidence,true,false,true,,,keep_but_index,medium,Tracked output is treated as evidence unless superseded explicitly.
